Position, Name, Salary, GameInfo, AvgPointsPerGame, teamAbbrev
C, Jared Sullinger, 5400, Bos@Phi 06:00PM ET, 28.103, Bos
PG, Elfrid Payton, 5400, Orl@Tor 04:30PM ET, 26.356, Orl
PG, Michael Carter-Williams, 5300, Uta@Mil 07:00PM ET, 29.102, Mil
SF, Jerami Grant, 5300, Bos@Phi 06:00PM ET, 22.000, Phi
PG, Darren Collison, 5200, Sac@NY 07:30PM ET, 24.171, Sac
PG, Deron Williams, 5100, Por@Dal 04:00PM ET, 27.700, Dal
C, Jonas Valanciunas, 5100, Orl@Tor 04:30PM ET, 27.896, Tor
PF, David Lee, 5000, Por@Dal 04:00PM ET, 19.345, Dal
SG, Eric Gordon, 5000, LAC@NO 06:00PM ET, 25.006, NO
SG, Avery Bradley, 5000, Bos@Phi 06:00PM ET, 25.047, Bos
SG, J.J. Redick, 4900, LAC@NO 06:00PM ET, 23.242, LAC
C, Bismack Biyombo, 4900, Orl@Tor 04:30PM ET, 19.816, Tor
PG, Toney Douglas, 4800, LAC@NO 06:00PM ET, 14.665, NO
